File;Method Name;Mutant Density
ansible/playbook/role/requirement;RoleRequirement.role_yaml_parse;35
ansible/playbook/role/requirement;repo_url_to_role_name;1
ansible/playbook/role/requirement;role_yaml_parse;1
ansible/playbook/role/requirement;scm_archive_role;1
ansible/playbook/role/requirement;__init__;2
ansible/playbook/role_include;IncludeRole.get_name;2
ansible/playbook/role_include;IncludeRole.get_block_list;6
ansible/playbook/role_include;IncludeRole.load;21
ansible/playbook/role_include;IncludeRole.get_include_params;2
ansible/playbook/role_include;load;3
ansible/playbook/role_include;__init__;3
ansible/playbook/role_include;get_name;2
ansible/playbook/role_include;copy;2
ansible/playbook/role_include;get_include_params;2
ansible/playbook/taggable;Taggable.evaluate_tags;30
ansible/playbook/taggable;Taggable._load_tags;3
ansible/playbook/task;Task.get_name;8
ansible/playbook/task;Task._merge_kv;7
ansible/playbook/task;Task.__repr__;4
ansible/playbook/task;Task._preprocess_with_loop;5
ansible/playbook/task;Task.preprocess_data;40
ansible/playbook/task;Task._post_validate_environment;7
ansible/playbook/task;Task._validate_attributes;3
ansible/playbook/task;Task._load_loop_control;2
ansible/playbook/task;Task._validate_changed_when;2
ansible/playbook/task;Task._validate_failed_when;2
ansible/playbook/task;Task.copy;4
ansible/playbook/task;Task.serialize;6
ansible/playbook/task;Task.__init__;1
ansible/playbook/task;Task.post_validate;2
ansible/playbook/task;Task.get_vars;7
ansible/playbook/task;Task.get_include_params;5
ansible/playbook/task;Task.deserialize;8
ansible/playbook/task;Task.set_loader;1
ansible/playbook/task;Task._get_parent_attribute;11
ansible/playbook/task;Task.all_parents_static;1
ansible/playbook/task;Task.get_first_parent_include;2
ansible/playbook/task;load;1
ansible/playbook/task;__init__;3
ansible/playbook/task;__repr__;2
ansible/playbook/task;preprocess_data;2
ansible/playbook/task;_validate_attributes;2
ansible/playbook/task;post_validate;3
ansible/playbook/task;copy;2
ansible/playbook/task;serialize;2
ansible/playbook/task;deserialize;3
ansible/playbook/task_include;TaskInclude.check_options;16
ansible/playbook/task_include;TaskInclude.preprocess_data;6
ansible/playbook/task_include;TaskInclude.get_vars;10
ansible/playbook/task_include;TaskInclude.build_parent_block;1
ansible/playbook/task_include;load;3
ansible/playbook/task_include;__init__;3
ansible/playbook/task_include;preprocess_data;2
ansible/playbook/task_include;copy;2
ansible/playbook/task_include;get_vars;2
ansible/plugins/action/add_host;ActionModule.run;14
ansible/plugins/action/add_host;run;2
ansible/plugins/action/assemble;ActionModule._assemble_from_fragments;18
ansible/plugins/action/assemble;ActionModule.run;17
ansible/plugins/action/assemble;run;2
ansible/plugins/action/assert;ActionModule.run;23
ansible/plugins/action/assert;run;2
ansible/plugins/action/async_status;ActionModule.run;2
ansible/plugins/action/async_status;run;2
ansible/plugins/action/command;ActionModule.run;4
ansible/plugins/action/command;run;2
ansible/plugins/action/copy;ActionModule.run;59
ansible/plugins/action/copy;ActionModule._copy_file;35
ansible/plugins/action/copy;ActionModule._ensure_invocation;7
ansible/plugins/action/copy;ActionModule._remove_tempfile_if_content_defined;1
ansible/plugins/action/copy;ActionModule._create_content_tempfile;2
ansible/plugins/action/copy;run;2
ansible/plugins/action/debug;ActionModule.run;19
ansible/plugins/action/debug;run;2
ansible/plugins/action/fail;ActionModule.run;4
ansible/plugins/action/fail;run;2
ansible/plugins/action/fetch;ActionModule.run;58
ansible/plugins/action/fetch;run;2
ansible/plugins/action/gather_facts;ActionModule._get_module_args;15
ansible/plugins/action/gather_facts;ActionModule.run;23
ansible/plugins/action/gather_facts;run;2
ansible/plugins/action/group_by;ActionModule.run;4
ansible/plugins/action/group_by;run;2
ansible/plugins/action/include_vars;ActionModule._set_root_dir;8
ansible/plugins/action/include_vars;ActionModule._is_valid_file_ext;7
ansible/plugins/action/include_vars;ActionModule._log_walk;1
ansible/plugins/action/include_vars;ActionModule.run;29
ansible/plugins/action/include_vars;ActionModule._traverse_dir_depth;7
ansible/plugins/action/include_vars;ActionModule._load_files_in_dir;22
ansible/plugins/action/include_vars;ActionModule._set_dir_defaults;7
ansible/plugins/action/include_vars;ActionModule._set_args;8
ansible/plugins/action/include_vars;ActionModule._load_files;7
ansible/plugins/action/include_vars;ActionModule._ignore_file;3
ansible/plugins/action/include_vars;run;2
ansible/plugins/action/normal;ActionModule.run;6
ansible/plugins/action/normal;run;2
ansible/plugins/action/package;ActionModule.run;23
ansible/plugins/action/package;run;2
ansible/plugins/action/pause;ActionModule.run;65
ansible/plugins/action/pause;ActionModule._c_or_a;5
ansible/plugins/action/pause;run;2
ansible/plugins/action/raw;ActionModule.run;8
ansible/plugins/action/raw;run;2
ansible/plugins/action/reboot;ActionModule.do_until_success_or_timeout;24
ansible/plugins/action/reboot;ActionModule._check_delay;4
ansible/plugins/action/reboot;ActionModule._get_value_from_facts;1
ansible/plugins/action/reboot;ActionModule.get_shutdown_command_args;7
ansible/plugins/action/reboot;ActionModule.get_shutdown_command;9
ansible/plugins/action/reboot;ActionModule.get_system_boot_time;5
ansible/plugins/action/reboot;ActionModule.run;15
ansible/plugins/action/reboot;ActionModule.get_distribution;2
ansible/plugins/action/reboot;ActionModule.deprecated_args;1
ansible/plugins/action/reboot;ActionModule.check_boot_time;8
ansible/plugins/action/reboot;ActionModule.run_test_command;5
ansible/plugins/action/reboot;ActionModule.perform_reboot;4
ansible/plugins/action/reboot;ActionModule.validate_reboot;7
ansible/plugins/action/reboot;pre_reboot_delay;1
ansible/plugins/action/reboot;post_reboot_delay;1
ansible/plugins/action/reboot;__init__;2
ansible/plugins/action/reboot;run;2
ansible/plugins/action/script;ActionModule.run;30
ansible/plugins/action/script;run;2
ansible/plugins/action/service;ActionModule.run;30
ansible/plugins/action/service;run;2
ansible/plugins/action/set_fact;ActionModule.run;10
ansible/plugins/action/set_fact;run;2
ansible/plugins/action/set_stats;ActionModule.run;12
ansible/plugins/action/set_stats;run;2
ansible/plugins/action/shell;run;2
ansible/plugins/action/template;ActionModule.run;28
ansible/plugins/action/template;run;2
ansible/plugins/action/unarchive;ActionModule.run;28
ansible/plugins/action/unarchive;run;2
ansible/plugins/action/uri;ActionModule.run;22
ansible/plugins/action/uri;run;2
ansible/plugins/action/validate_argument_spec;ActionModule.run;12
ansible/plugins/action/validate_argument_spec;ActionModule.get_args_from_task_vars;2
ansible/plugins/action/validate_argument_spec;run;2
ansible/plugins/action/wait_for_connection;ActionModule.do_until_success_or_timeout;11
ansible/plugins/action/wait_for_connection;ActionModule.run;7
ansible/plugins/action/wait_for_connection;run;2
ansible/plugins/action/yum;ActionModule.run;32
ansible/plugins/action/yum;run;2
ansible/plugins/become/runas;build_become_command;2
ansible/plugins/become/su;BecomeModule.check_password_prompt;3
ansible/plugins/become/su;BecomeModule.build_become_command;6
ansible/plugins/become/su;check_password_prompt;2
ansible/plugins/become/su;build_become_command;3
ansible/plugins/become/sudo;BecomeModule.build_become_command;16
ansible/plugins/become/sudo;build_become_command;3
ansible/plugins/cache/jsonfile;_load;2
ansible/plugins/cache/jsonfile;_dump;2
ansible/plugins/cache/memory;CacheModule.contains;1
ansible/plugins/cache/memory;__init__;2
ansible/plugins/cache/memory;get;2
ansible/plugins/cache/memory;set;2
ansible/plugins/cache/memory;keys;2
ansible/plugins/cache/memory;contains;2
ansible/plugins/cache/memory;delete;2
ansible/plugins/cache/memory;flush;2
ansible/plugins/cache/memory;copy;2
ansible/plugins/callback/default;CallbackModule.v2_runner_on_failed;11
ansible/plugins/callback/default;CallbackModule.v2_runner_on_ok;18
ansible/plugins/callback/default;CallbackModule.v2_runner_on_skipped;10
ansible/plugins/callback/default;CallbackModule.v2_runner_on_unreachable;4
ansible/plugins/callback/default;CallbackModule._print_task_banner;12
ansible/plugins/callback/default;CallbackModule.v2_runner_on_start;2
ansible/plugins/callback/default;CallbackModule.v2_playbook_on_play_start;6
ansible/plugins/callback/default;CallbackModule.v2_runner_item_on_ok;12
ansible/plugins/callback/default;CallbackModule.v2_runner_item_on_failed;5
ansible/plugins/callback/default;CallbackModule.v2_runner_item_on_skipped;7
ansible/plugins/callback/default;CallbackModule.v2_playbook_on_include;4
ansible/plugins/callback/default;CallbackModule.v2_playbook_on_stats;13
ansible/plugins/callback/default;CallbackModule.v2_playbook_on_start;14
ansible/plugins/callback/default;CallbackModule.v2_runner_retry;6
ansible/plugins/callback/default;CallbackModule.v2_runner_on_async_poll;1
ansible/plugins/callback/default;CallbackModule.v2_runner_on_async_ok;1
ansible/plugins/callback/default;CallbackModule.v2_runner_on_async_failed;5
ansible/plugins/callback/default;CallbackModule.v2_playbook_on_notify;4
ansible/plugins/callback/default;CallbackModule._task_start;5
ansible/plugins/callback/default;CallbackModule.v2_on_file_diff;15
ansible/plugins/callback/default;__init__;3
ansible/plugins/callback/default;v2_runner_on_failed;2
ansible/plugins/callback/default;v2_runner_on_ok;2
ansible/plugins/callback/default;v2_runner_on_skipped;2
ansible/plugins/callback/default;v2_runner_on_unreachable;2
ansible/plugins/callback/default;v2_playbook_on_no_hosts_matched;2
ansible/plugins/callback/default;v2_playbook_on_no_hosts_remaining;2
ansible/plugins/callback/default;v2_playbook_on_task_start;2
ansible/plugins/callback/default;v2_playbook_on_cleanup_task_start;2
ansible/plugins/callback/default;v2_playbook_on_handler_task_start;2
ansible/plugins/callback/default;v2_runner_on_start;2
ansible/plugins/callback/default;v2_playbook_on_play_start;2
ansible/plugins/callback/default;v2_on_file_diff;2
ansible/plugins/callback/default;v2_runner_item_on_ok;2
ansible/plugins/callback/default;v2_runner_item_on_failed;2
ansible/plugins/callback/default;v2_runner_item_on_skipped;2
ansible/plugins/callback/default;v2_playbook_on_include;2
ansible/plugins/callback/default;v2_playbook_on_stats;2
ansible/plugins/callback/default;v2_playbook_on_start;2
ansible/plugins/callback/default;v2_runner_retry;2
ansible/plugins/callback/default;v2_runner_on_async_poll;2
ansible/plugins/callback/default;v2_runner_on_async_ok;2
ansible/plugins/callback/default;v2_runner_on_async_failed;2
ansible/plugins/callback/default;v2_playbook_on_notify;2
ansible/plugins/callback/junit;CallbackModule._build_test_case;26
ansible/plugins/callback/junit;CallbackModule._start_task;10
ansible/plugins/callback/junit;CallbackModule._generate_report;6
ansible/plugins/callback/junit;TaskData.add_host;6
ansible/plugins/callback/junit;CallbackModule.__init__;3
ansible/plugins/callback/junit;CallbackModule._finish_task;18
ansible/plugins/callback/junit;CallbackModule.v2_runner_on_failed;3
ansible/plugins/callback/junit;__init__;3
ansible/plugins/callback/junit;v2_playbook_on_start;2
ansible/plugins/callback/junit;v2_playbook_on_play_start;2
ansible/plugins/callback/junit;v2_playbook_on_task_start;2
ansible/plugins/callback/junit;v2_playbook_on_cleanup_task_start;2
ansible/plugins/callback/junit;v2_playbook_on_handler_task_start;2
ansible/plugins/callback/junit;v2_runner_on_failed;2
ansible/plugins/callback/junit;v2_runner_on_ok;2
ansible/plugins/callback/junit;v2_runner_on_skipped;2
ansible/plugins/callback/junit;v2_playbook_on_include;2
ansible/plugins/callback/junit;v2_playbook_on_stats;2
ansible/plugins/callback/minimal;CallbackModule._command_generic_msg;7
ansible/plugins/callback/minimal;CallbackModule.v2_runner_on_failed;5
ansible/plugins/callback/minimal;CallbackModule.v2_runner_on_ok;6
ansible/plugins/callback/minimal;CallbackModule.v2_runner_on_skipped;1
ansible/plugins/callback/minimal;CallbackModule.v2_runner_on_unreachable;1
ansible/plugins/callback/minimal;CallbackModule.v2_on_file_diff;3
ansible/plugins/callback/minimal;v2_runner_on_failed;2
ansible/plugins/callback/minimal;v2_runner_on_ok;2
ansible/plugins/callback/minimal;v2_runner_on_skipped;2
ansible/plugins/callback/minimal;v2_runner_on_unreachable;2
ansible/plugins/callback/minimal;v2_on_file_diff;2
ansible/plugins/callback/oneline;CallbackModule._command_generic_msg;9
ansible/plugins/callback/oneline;CallbackModule.v2_runner_on_failed;14
ansible/plugins/callback/oneline;CallbackModule.v2_runner_on_ok;6
ansible/plugins/callback/oneline;CallbackModule.v2_runner_on_unreachable;1
ansible/plugins/callback/oneline;CallbackModule.v2_runner_on_skipped;1
ansible/plugins/callback/oneline;v2_runner_on_failed;2
ansible/plugins/callback/oneline;v2_runner_on_ok;2
ansible/plugins/callback/oneline;v2_runner_on_unreachable;2
ansible/plugins/callback/oneline;v2_runner_on_skipped;2
ansible/plugins/callback/tree;CallbackModule.write_tree_file;6
ansible/plugins/callback/tree;CallbackModule.set_options;1
ansible/plugins/callback/tree;set_options;3
ansible/plugins/callback/tree;v2_runner_on_ok;2
ansible/plugins/callback/tree;v2_runner_on_failed;2
ansible/plugins/callback/tree;v2_runner_on_unreachable;2
ansible/plugins/connection/local;Connection.__init__;3
ansible/plugins/connection/local;Connection.exec_command;40
ansible/plugins/connection/local;Connection._connect;2
ansible/plugins/connection/local;Connection.put_file;4
ansible/plugins/connection/local;__init__;3
ansible/plugins/connection/local;_connect;2
ansible/plugins/connection/local;exec_command;3
ansible/plugins/connection/local;put_file;3
ansible/plugins/connection/local;fetch_file;3
ansible/plugins/connection/local;close;2
ansible/plugins/connection/paramiko_ssh;MyAddPolicy.missing_host_key;10
ansible/plugins/connection/paramiko_ssh;Connection._cache_key;1
ansible/plugins/connection/paramiko_ssh;Connection._parse_proxy_command;13
ansible/plugins/connection/paramiko_ssh;Connection._connect_uncached;34
ansible/plugins/connection/paramiko_ssh;Connection.exec_command;35
ansible/plugins/connection/paramiko_ssh;Connection.put_file;8
ansible/plugins/connection/paramiko_ssh;Connection._connect_sftp;3
ansible/plugins/connection/paramiko_ssh;Connection.fetch_file;5
ansible/plugins/connection/paramiko_ssh;Connection._save_ssh_host_keys;7
ansible/plugins/connection/paramiko_ssh;Connection.reset;2
ansible/plugins/connection/paramiko_ssh;Connection._connect;2
ansible/plugins/connection/paramiko_ssh;Connection._any_keys_added;1
ansible/plugins/connection/paramiko_ssh;Connection.close;8
ansible/plugins/connection/paramiko_ssh;_connect;2
ansible/plugins/connection/paramiko_ssh;exec_command;3
ansible/plugins/connection/paramiko_ssh;put_file;3
ansible/plugins/connection/paramiko_ssh;fetch_file;3
ansible/plugins/connection/paramiko_ssh;reset;2
ansible/plugins/connection/paramiko_ssh;close;2
ansible/plugins/connection/psrp;Connection.exec_command;13
ansible/plugins/connection/psrp;Connection._connect;13
ansible/plugins/connection/psrp;Connection.reset;5
ansible/plugins/connection/psrp;Connection.put_file;19
ansible/plugins/connection/psrp;Connection.fetch_file;29
ansible/plugins/connection/psrp;Connection.close;4
ansible/plugins/connection/psrp;Connection._build_kwargs;21
ansible/plugins/connection/psrp;Connection._parse_pipeline_result;25
ansible/plugins/connection/psrp;Connection.__init__;2
ansible/plugins/connection/psrp;Connection._exec_psrp_script;2
ansible/plugins/connection/psrp;__init__;3
ansible/plugins/connection/psrp;_connect;3
ansible/plugins/connection/psrp;reset;2
ansible/plugins/connection/psrp;exec_command;3
ansible/plugins/connection/psrp;put_file;3
ansible/plugins/connection/psrp;fetch_file;3
ansible/plugins/connection/psrp;close;2
ansible/plugins/connection/ssh;Connection._examine_output;25
ansible/plugins/connection/ssh;Connection._create_control_path;9
ansible/plugins/connection/ssh;Connection._add_args;2
ansible/plugins/connection/ssh;Connection._build_command;53
ansible/plugins/connection/ssh;Connection._send_initial_data;5
ansible/plugins/connection/ssh;Connection._bare_run;115
ansible/plugins/connection/ssh;Connection._file_transport_command;43
ansible/plugins/connection/ssh;Connection._escape_win_path;2
ansible/plugins/connection/ssh;Connection.reset;10
ansible/plugins/connection/ssh;Connection.exec_command;7
ansible/plugins/connection/ssh;Connection.put_file;4
ansible/plugins/connection/ssh;Connection.__init__;1
ansible/plugins/connection/ssh;Connection._sshpass_available;3
ansible/plugins/connection/ssh;Connection._persistence_controls;4
ansible/plugins/connection/ssh;Connection.fetch_file;2
ansible/plugins/connection/ssh;_create_control_path;1
ansible/plugins/connection/ssh;_sshpass_available;1
ansible/plugins/connection/ssh;_persistence_controls;1
ansible/plugins/connection/ssh;_terminate_process;1
ansible/plugins/connection/ssh;_run;1
ansible/plugins/connection/ssh;_file_transport_command;1
ansible/plugins/connection/ssh;Connection._terminate_process;1
ansible/plugins/connection/ssh;__init__;3
ansible/plugins/connection/ssh;_connect;2
ansible/plugins/connection/ssh;exec_command;3
ansible/plugins/connection/ssh;put_file;3
ansible/plugins/connection/ssh;fetch_file;3
ansible/plugins/connection/ssh;reset;2
ansible/plugins/connection/ssh;close;2
ansible/plugins/connection/winrm;Connection._build_winrm_kwargs;23
ansible/plugins/connection/winrm;Connection._kerb_auth;27
ansible/plugins/connection/winrm;Connection._winrm_connect;29
ansible/plugins/connection/winrm;Connection._winrm_exec;22
ansible/plugins/connection/winrm;Connection._connect;8
ansible/plugins/connection/winrm;Connection._wrapper_payload_stream;6
ansible/plugins/connection/winrm;Connection._put_file_stdin_iterator;6
ansible/plugins/connection/winrm;Connection.put_file;16
ansible/plugins/connection/winrm;Connection.fetch_file;25
ansible/plugins/connection/winrm;Connection.close;3
ansible/plugins/connection/winrm;Connection.__init__;2
ansible/plugins/connection/winrm;Connection.reset;2
ansible/plugins/connection/winrm;Connection._winrm_send_input;1
ansible/plugins/connection/winrm;Connection.exec_command;4
ansible/plugins/connection/winrm;__init__;3
ansible/plugins/connection/winrm;_connect;3
ansible/plugins/connection/winrm;reset;2
ansible/plugins/connection/winrm;exec_command;3
ansible/plugins/connection/winrm;put_file;3
ansible/plugins/connection/winrm;fetch_file;3
ansible/plugins/connection/winrm;close;2
ansible/plugins/filter/core;rand;1
ansible/plugins/filter/core;extract;1
ansible/plugins/filter/mathstuff;unique;1
ansible/plugins/filter/mathstuff;intersect;1
ansible/plugins/filter/mathstuff;difference;1
ansible/plugins/filter/mathstuff;symmetric_difference;1
ansible/plugins/filter/mathstuff;union;1
ansible/plugins/inventory/advanced_host_list;InventoryModule.parse;8
ansible/plugins/inventory/advanced_host_list;InventoryModule.verify_file;4
ansible/plugins/inventory/advanced_host_list;verify_file;2
ansible/plugins/inventory/advanced_host_list;parse;3
ansible/plugins/inventory/auto;InventoryModule.verify_file;4
ansible/plugins/inventory/auto;InventoryModule.parse;9
ansible/plugins/inventory/auto;verify_file;2
ansible/plugins/inventory/auto;parse;2
ansible/plugins/inventory/constructed;InventoryModule.verify_file;6
ansible/plugins/inventory/constructed;InventoryModule.parse;9
ansible/plugins/inventory/constructed;InventoryModule.host_groupvars;1
ansible/plugins/inventory/constructed;InventoryModule.host_vars;1
ansible/plugins/inventory/constructed;__init__;3
ansible/plugins/inventory/constructed;verify_file;2
ansible/plugins/inventory/constructed;parse;3
ansible/plugins/inventory/generator;InventoryModule.verify_file;6
ansible/plugins/inventory/generator;InventoryModule.add_parents;4
ansible/plugins/inventory/generator;__init__;2
ansible/plugins/inventory/generator;verify_file;2
ansible/plugins/inventory/generator;parse;3
ansible/plugins/inventory/host_list;InventoryModule.parse;8
ansible/plugins/inventory/host_list;InventoryModule.verify_file;4
ansible/plugins/inventory/host_list;verify_file;2
ansible/plugins/inventory/host_list;parse;3
ansible/plugins/inventory/ini;InventoryModule._raise_error;2
ansible/plugins/inventory/ini;InventoryModule._parse;48
ansible/plugins/inventory/ini;InventoryModule._parse_group_name;2
ansible/plugins/inventory/ini;InventoryModule._parse_variable_definition;3
ansible/plugins/inventory/ini;InventoryModule._parse_host_definition;7
ansible/plugins/inventory/ini;InventoryModule._expand_hostpattern;6
ansible/plugins/inventory/ini;InventoryModule.parse;7
ansible/plugins/inventory/ini;InventoryModule._add_pending_children;4
ansible/plugins/inventory/ini;_parse_value;1
ansible/plugins/inventory/ini;InventoryModule._parse_value;2
ansible/plugins/inventory/ini;__init__;3
ansible/plugins/inventory/ini;parse;3
ansible/plugins/inventory/ini;_expand_hostpattern;2
ansible/plugins/inventory/script;InventoryModule.parse;24
ansible/plugins/inventory/script;InventoryModule._parse_group;19
ansible/plugins/inventory/script;InventoryModule.get_host_variables;6
ansible/plugins/inventory/script;InventoryModule.verify_file;7
ansible/plugins/inventory/script;__init__;3
ansible/plugins/inventory/script;verify_file;2
ansible/plugins/inventory/script;parse;3
ansible/plugins/inventory/toml;InventoryModule._parse_group;21
ansible/plugins/inventory/toml;InventoryModule._load_file;13
ansible/plugins/inventory/toml;InventoryModule.parse;8
ansible/plugins/inventory/toml;InventoryModule.verify_file;3
ansible/plugins/inventory/toml;parse;3
ansible/plugins/inventory/toml;verify_file;2
ansible/plugins/inventory/toml;__init__;2
ansible/plugins/inventory/yaml;InventoryModule.parse;9
ansible/plugins/inventory/yaml;InventoryModule._parse_group;25
ansible/plugins/inventory/yaml;InventoryModule.verify_file;5
ansible/plugins/inventory/yaml;InventoryModule._parse_host;1
ansible/plugins/inventory/yaml;__init__;2
ansible/plugins/inventory/yaml;verify_file;2
ansible/plugins/inventory/yaml;parse;3
ansible/plugins/loader;PluginLoadContext.resolved_fqcn;15
ansible/plugins/loader;PluginLoader._update_object;8
ansible/plugins/loader;PluginLoader._get_paths_with_context;11
ansible/plugins/loader;PluginLoader._load_config_defs;11
ansible/plugins/loader;PluginLoader.add_directory;5
ansible/plugins/loader;PluginLoader._query_collection_routing_meta;10
ansible/plugins/loader;PluginLoader._find_fq_plugin;29
ansible/plugins/loader;PluginLoader._find_plugin_legacy;39
ansible/plugins/loader;PluginLoader.get_with_context;23
ansible/plugins/loader;PluginLoader._display_plugin_load;9
ansible/plugins/loader;PluginLoader.all;49
ansible/plugins/loader;Jinja2Loader.method_map_name;1
ansible/plugins/loader;Jinja2Loader.get_contained_plugins;12
ansible/plugins/loader;Jinja2Loader.get_with_context;38
ansible/plugins/loader;Jinja2Loader.all;20
ansible/plugins/loader;Jinja2Loader._load_jinja2_class;1
ansible/plugins/loader;PluginLoader.find_plugin_with_context;6
ansible/plugins/loader;PluginLoadContext.record_deprecation;6
ansible/plugins/loader;PluginLoader.__init__;11
ansible/plugins/loader;PluginLoader.format_paths;2
ansible/plugins/loader;PluginLoader._get_package_paths;6
ansible/plugins/loader;PluginLoader._resolve_plugin_step;26
ansible/plugins/loader;Jinja2Loader.find_plugin;2
ansible/plugins/loader;Jinja2Loader._j2_all_file_maps;2
ansible/plugins/loader;PluginLoader._clear_caches;1
ansible/plugins/loader;PluginLoader._all_directories;2
ansible/plugins/loader;PluginLoader.find_plugin;2
ansible/plugins/loader;PluginLoader.has_plugin;3
ansible/plugins/loader;PluginLoader._load_module_source;5
ansible/plugins/loader;resolved_fqcn;1
ansible/plugins/loader;type;1
ansible/plugins/loader;method_map_name;1
ansible/plugins/loader;__init__;3
ansible/plugins/loader;_clear_caches;3
ansible/plugins/loader;find_plugin;2
ansible/plugins/loader;get_with_context;2
ansible/plugins/loader;all;2
ansible/plugins/lookup/config;LookupModule.run;25
ansible/plugins/lookup/config;run;2
ansible/plugins/lookup/csvfile;LookupModule.read_csv;5
ansible/plugins/lookup/csvfile;LookupModule.run;13
ansible/plugins/lookup/csvfile;CSVReader.__init__;1
ansible/plugins/lookup/csvfile;run;2
ansible/plugins/lookup/dict;LookupModule.run;4
ansible/plugins/lookup/dict;run;2
ansible/plugins/lookup/env;LookupModule.run;2
ansible/plugins/lookup/env;run;2
ansible/plugins/lookup/file;LookupModule.run;7
ansible/plugins/lookup/file;run;2
ansible/plugins/lookup/fileglob;LookupModule.run;7
ansible/plugins/lookup/fileglob;run;2
ansible/plugins/lookup/first_found;LookupModule._process_terms;7
ansible/plugins/lookup/first_found;LookupModule.run;5
ansible/plugins/lookup/first_found;run;2
ansible/plugins/lookup/indexed_items;LookupModule.run;2
ansible/plugins/lookup/indexed_items;__init__;2
ansible/plugins/lookup/indexed_items;run;2
ansible/plugins/lookup/ini;LookupModule.run;23
ansible/plugins/lookup/ini;LookupModule.get_value;3
ansible/plugins/lookup/ini;run;2
ansible/plugins/lookup/inventory_hostnames;LookupModule.run;2
ansible/plugins/lookup/inventory_hostnames;run;2
ansible/plugins/lookup/items;run;2
ansible/plugins/lookup/lines;LookupModule.run;3
ansible/plugins/lookup/lines;run;2
ansible/plugins/lookup/list;LookupModule.run;2
ansible/plugins/lookup/list;run;2
ansible/plugins/lookup/nested;LookupModule._lookup_variables;2
ansible/plugins/lookup/nested;LookupModule.run;5
ansible/plugins/lookup/nested;run;2
ansible/plugins/lookup/password;LookupModule._parse_parameters;13
ansible/plugins/lookup/password;LookupModule.run;19
ansible/plugins/lookup/password;run;2
ansible/plugins/lookup/pipe;LookupModule.run;3
ansible/plugins/lookup/pipe;run;2
ansible/plugins/lookup/random_choice;LookupModule.run;3
ansible/plugins/lookup/random_choice;run;2
ansible/plugins/lookup/sequence;LookupModule.generate_sequence;9
ansible/plugins/lookup/sequence;LookupModule.parse_kv_args;8
ansible/plugins/lookup/sequence;LookupModule.parse_simple_args;15
ansible/plugins/lookup/sequence;LookupModule.sanity_check;27
ansible/plugins/lookup/sequence;LookupModule.run;10
ansible/plugins/lookup/sequence;run;2
ansible/plugins/lookup/subelements;LookupModule.run;47
ansible/plugins/lookup/subelements;run;2
ansible/plugins/lookup/template;LookupModule.run;12
ansible/plugins/lookup/template;run;2
ansible/plugins/lookup/together;LookupModule.run;2
ansible/plugins/lookup/together;run;2
ansible/plugins/lookup/unvault;LookupModule.run;4
ansible/plugins/lookup/unvault;run;2
ansible/plugins/lookup/url;LookupModule.run;10
ansible/plugins/lookup/url;run;2
ansible/plugins/lookup/varnames;LookupModule.run;7
ansible/plugins/lookup/varnames;run;2
ansible/plugins/lookup/vars;LookupModule.run;11
ansible/plugins/lookup/vars;run;2
ansible/plugins/shell/cmd;ShellModule.quote;9
ansible/plugins/shell/cmd;quote;2
ansible/plugins/shell/powershell;ShellModule.get_remote_filename;3
ansible/plugins/shell/powershell;ShellModule.remove;3
ansible/plugins/shell/powershell;ShellModule.mkdtemp;3
ansible/plugins/shell/powershell;ShellModule.expand_user;6
ansible/plugins/shell/powershell;ShellModule.exists;1
ansible/plugins/shell/powershell;ShellModule.checksum;1
ansible/plugins/shell/powershell;ShellModule.build_module_command;17
ansible/plugins/shell/powershell;ShellModule.wrap_for_exec;1
ansible/plugins/shell/powershell;ShellModule._encode_script;9
ansible/plugins/shell/powershell;ShellModule._unquote;3
ansible/plugins/shell/powershell;env_prefix;2
ansible/plugins/shell/powershell;join_path;2
ansible/plugins/shell/powershell;get_remote_filename;2
ansible/plugins/shell/powershell;path_has_trailing_slash;2
ansible/plugins/shell/powershell;chmod;2
ansible/plugins/shell/powershell;chown;2
ansible/plugins/shell/powershell;set_user_facl;2
ansible/plugins/shell/powershell;remove;2
ansible/plugins/shell/powershell;mkdtemp;2
ansible/plugins/shell/powershell;expand_user;2
ansible/plugins/shell/powershell;exists;2
ansible/plugins/shell/powershell;build_module_command;2
ansible/plugins/shell/powershell;wrap_for_exec;2
ansible/plugins/shell/powershell;ShellModule.path_has_trailing_slash;1
ansible/plugins/shell/powershell;ShellModule.join_path;1
ansible/plugins/shell/sh;ShellModule.checksum;3
ansible/plugins/strategy/debug;__init__;3
ansible/plugins/strategy/free;StrategyModule.run;87
ansible/plugins/strategy/free;__init__;3
ansible/plugins/strategy/free;run;2
ansible/plugins/strategy/host_pinned;__init__;3
ansible/plugins/strategy/linear;StrategyModule.run;108
ansible/plugins/strategy/linear;StrategyModule._get_next_task_lockstep;31
ansible/plugins/strategy/linear;__init__;3
ansible/plugins/strategy/linear;run;2
ansible/plugins/vars/host_group_vars;VarsModule.get_vars;17
ansible/plugins/vars/host_group_vars;get_vars;3
ansible/template/native_helpers;Json2Python.visit_Name;2
ansible/template/template;AnsibleJ2Template.new_context;4
ansible/template/template;new_context;2
ansible/template/vars;AnsibleJ2Vars.__getitem__;9
ansible/template/vars;AnsibleJ2Vars.add_locals;2
ansible/template/vars;__init__;3
ansible/template/vars;__getitem__;2
ansible/utils/_junit_xml;TestResult.__post_init__;1
ansible/utils/_junit_xml;TestCase.get_xml_element;3
